1619844600000,1.35650275,1.36062388,1.35650275,1.35967169,0,1619844899999,0,300,0,0,0
1619844900000,1.35948419,1.35991281,1.35600394,1.35849019,0,1619845199999,0,300,0,0,0
1619845200000,1.35855269,1.35893775,1.35339750,1.35523262,0,1619845499999,0,300,0,0,0
1619845500000,1.35510762,1.35768956,1.35360831,1.35616275,0,1619845799999,0,300,0,0,0
1619845800000,1.35616275,1.35806712,1.35578750,1.35781144,0,1619846099999,0,300,0,0,0
1619846100000,1.35762394,1.35762875,1.35518662,1.35550375,0,1619846399999,0,300,0,0,0
1619846400000,1.35550375,1.36112056,1.35550250,1.35847050,0,1619846699999,0,300,0,0,0
1619846700000,1.35853300,1.35996044,1.35731556,1.35939675,0,1619846999999,0,300,0,0,0
1619847000000,1.35939675,1.36102750,1.35939675,1.36041794,0,1619847299999,0,300,0,0,0
1619847300000,1.36048044,1.36292050,1.36011456,1.36280169,0,1619847599999,0,300,0,0,0
1619847600000,1.36292669,1.36292669,1.36075288,1.36144294,0,1619847899999,0,300,0,0,0
1619847900000,1.36144294,1.36245031,1.35995531,1.36076925,0,1619848199999,0,300,0,0,0
1619848200000,1.36083175,1.36112881,1.35827131,1.35844369,0,1619848499999,0,300,0,0,0
1619848500000,1.35838119,1.36050600,1.35832669,1.36005738,0,1619848799999,0,300,0,0,0
1619848800000,1.36005738,1.36005738,1.35559900,1.35589362,0,1619849099999,0,300,0,0,0
1619849100000,1.35589362,1.35640556,1.35360288,1.35377544,0,1619849399999,0,300,0,0,0
1619849400000,1.35390044,1.35501094,1.35280594,1.35485631,0,1619849699999,0,300,0,0,0
1619849700000,1.35485631,1.35687556,1.35446419,1.35534956,0,1619849999999,0,300,0,0,0
1619850000000,1.35528706,1.35539825,1.35232525,1.35267994,0,1619850299999,0,300,0,0,0
1619850300000,1.35267994,1.35335262,1.35080875,1.35099625,0,1619850599999,0,300,0,0,0
1619850600000,1.35099625,1.35339281,1.35094419,1.35339281,0,1619850899999,0,300,0,0,0
1619850900000,1.35339281,1.35576194,1.35207969,1.35571025,0,1619851199999,0,300,0,0,0
1619851200000,1.35571025,1.35652325,1.35195438,1.35268200,0,1619851499999,0,300,0,0,0
1619851500000,1.35268200,1.35358144,1.34989875,1.35341100,0,1619851799999,0,300,0,0,0
1619851800000,1.35330912,1.35540919,1.35167800,1.35236862,0,1619852099999,0,300,0,0,0
1619852100000,1.35261862,1.35345869,1.35070888,1.35070888,0,1619852399999,0,300,0,0,0
1619852400000,1.35070888,1.35522500,1.35070888,1.35372750,0,1619852699999,0,300,0,0,0
1619852700000,1.35372750,1.35462962,1.34887931,1.34887931,0,1619852999999,0,300,0,0,0
1619853000000,1.34887931,1.34913569,1.34326706,1.34400819,0,1619853299999,0,300,0,0,0
1619853300000,1.34407069,1.35019775,1.34400819,1.34989888,0,1619853599999,0,300,0,0,0
1619853600000,1.34989888,1.35214612,1.34948906,1.35090112,0,1619853899999,0,300,0,0,0
1619853900000,1.35090112,1.35256188,1.34875500,1.34919769,0,1619854199999,0,300,0,0,0
1619854200000,1.34901019,1.35319681,1.34888519,1.35071581,0,1619854499999,0,300,0,0,0
1619854500000,1.35071581,1.35101369,1.34855325,1.34855325,0,1619854799999,0,300,0,0,0
1619854800000,1.34861575,1.35001906,1.34681712,1.34681712,0,1619855099999,0,300,0,0,0
1619855100000,1.34675462,1.35003162,1.34658900,1.34926781,0,1619855399999,0,300,0,0,0
1619855400000,1.34926781,1.35001906,1.34685488,1.34853175,0,1619855699999,0,300,0,0,0
1619855700000,1.34846925,1.35003244,1.34518075,1.34717600,0,1619855999999,0,300,0,0,0
1619856000000,1.34710288,1.34857138,1.34561069,1.34688344,0,1619856299999,0,300,0,0,0
1619856300000,1.34694594,1.35261669,1.34694594,1.35225225,0,1619856599999,0,300,0,0,0
1619856600000,1.35212725,1.35262550,1.34847512,1.34914069,0,1619856899999,0,300,0,0,0
1619856900000,1.34914069,1.34941344,1.34682256,1.34797881,0,1619857199999,0,300,0,0,0
1619857200000,1.34797881,1.34807425,1.34564269,1.34760150,0,1619857499999,0,300,0,0,0
1619857500000,1.34778900,1.35066931,1.34706331,1.34950269,0,1619857799999,0,300,0,0,0
1619857800000,1.34944019,1.34944019,1.34630981,1.34707738,0,1619858099999,0,300,0,0,0
1619858100000,1.34707738,1.34707738,1.34060469,1.34102362,0,1619858399999,0,300,0,0,0
1619858400000,1.34102362,1.34242031,1.33889000,1.33995394,0,1619858699999,0,300,0,0,0
1619858700000,1.33989144,1.34299831,1.33899762,1.33918144,0,1619858999999,0,300,0,0,0
1619859000000,1.33911894,1.34222388,1.33830456,1.33902162,0,1619859299999,0,300,0,0,0
1619859300000,1.33902162,1.33970375,1.33382375,1.33382375,0,1619859599999,0,300,0,0,0
